checkpoint,train_h,train_r,train_t,test_h,test_r,test_t,influence
model_250.pt,CHEBI:94511,predicate:1,HP:0032155,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:5441,predicate:2,MONDO:0005150,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:175901,predicate:10,MONDO:0012817,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:32171,predicate:2,MONDO:0018097,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:50692,predicate:2,MONDO:0004970,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:31456,predicate:1,MONDO:0005149,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:8802,predicate:2,MONDO:0858950,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:4735,predicate:2,MONDO:0044903,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:17241,predicate:2,MONDO:0002898,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,PUBCHEM.COMPOUND:588214,predicate:2,UMLS:C0262593,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:28901,predicate:2,MONDO:0005575,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:37117,predicate:3,UMLS:C4324724,CHEBI:9588,predicate:3,MONDO:0013792,23.615631103515625
model_250.pt,CHEBI:9654,predicate:0,MONDO:0001160,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:8232,predicate:2,MONDO:0024313,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,UNII:8O74K609HN,predicate:2,MONDO:0005010,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:32315,predicate:3,UMLS:C1504424,CHEBI:9588,predicate:3,MONDO:0013792,-22.739925384521484
model_250.pt,CHEBI:18358,predicate:0,MONDO:0006596,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:8361,predicate:3,MONDO:0005391,CHEBI:9588,predicate:3,MONDO:0013792,-90.3165283203125
model_250.pt,CHEBI:61049,predicate:2,MONDO:0005388,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:75991,predicate:1,HP:0011123,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:50742,predicate:1,MONDO:0004995,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:133833,predicate:2,HP:0025169,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,MESH:C005152,predicate:2,MONDO:0021698,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,UNII:50FKX8CB2Y,predicate:0,HP:0002788,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:63112,predicate:3,MONDO:0004095,CHEBI:9588,predicate:3,MONDO:0013792,-65.7872543334961
model_250.pt,PUBCHEM.COMPOUND:131790571,predicate:4,MONDO:0010543,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:32184,predicate:1,MONDO:0011438,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:68329,predicate:2,HP:0001510,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:27958,predicate:7,CHEBI:35703,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:4875,predicate:2,MONDO:0002529,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:30853,predicate:0,HP:0000969,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:38824,predicate:14,MONDO:0005372,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:7459,predicate:0,HP:0002045,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,PUBCHEM.COMPOUND:131786948,predicate:4,MONDO:0010543,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:8228,predicate:0,MONDO:0002100,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,UNII:4EQZ6YO2HI,predicate:3,HP:0001662,CHEBI:9588,predicate:3,MONDO:0013792,54.347084045410156
model_250.pt,CHEBI:9943,predicate:3,UMLS:C0151500,CHEBI:9588,predicate:3,MONDO:0013792,15.129585266113281
model_250.pt,UNII:M0Q7802G2B,predicate:0,MONDO:0016532,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:51799,predicate:2,MONDO:0005136,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:3127,predicate:3,UMLS:C0743862,CHEBI:9588,predicate:3,MONDO:0013792,58.52478790283203
model_250.pt,CHEBI:6076,predicate:1,HP:0002329,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:31547,predicate:2,MONDO:0000816,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:177504,predicate:2,HP:0002140,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:16709,predicate:2,MONDO:0015194,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:9927,predicate:3,UMLS:C1321686,CHEBI:9588,predicate:3,MONDO:0013792,-72.063720703125
model_250.pt,CHEBI:9421,predicate:10,UMLS:C0276085,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,HP:0410055,predicate:14,CHEBI:17113,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:2904,predicate:3,UMLS:C0549475,CHEBI:9588,predicate:3,MONDO:0013792,71.9822998046875
model_250.pt,CHEBI:131848,predicate:7,CHEBI:22333,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:72296,predicate:1,UMLS:C3203457,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:3568,predicate:1,MONDO:0002884,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:12777,predicate:2,MONDO:0008487,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:17833,predicate:6,UMLS:C0549398,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:41423,predicate:3,UMLS:C0854326,CHEBI:9588,predicate:3,MONDO:0013792,-66.86849212646484
model_250.pt,CHEBI:9249,predicate:2,MONDO:0019623,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:12777,predicate:3,MONDO:0004335,CHEBI:9588,predicate:3,MONDO:0013792,-12.854778289794922
model_250.pt,CHEBI:16714,predicate:5,HP:0001944,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:156291,predicate:7,CHEBI:35610,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:90943,predicate:0,HP:0001824,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:17076,predicate:2,MONDO:0009061,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:72564,predicate:2,MONDO:0858956,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:69478,predicate:3,UMLS:C1306577,CHEBI:9588,predicate:3,MONDO:0013792,-30.126964569091797
model_250.pt,CHEBI:134991,predicate:1,MONDO:0018546,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:25351,predicate:2,MONDO:0005233,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:3766,predicate:0,HP:0002240,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_250.pt,CHEBI:8024,predicate:2,MONDO:0043510,CHEBI:9588,predicate:3,MONDO:0013792,0.0
model_260.pt,CHEBI:28077,predicate:0,MONDO:0005244,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8077,predicate:2,MONDO:0004994,CHEBI:6706,predicate:2,MONDO:0004985,-21.805856704711914
model_260.pt,UNII:YI437801BE,predicate:2,MONDO:0001056,CHEBI:6706,predicate:2,MONDO:0004985,5.508886337280273
model_260.pt,CHEBI:2549,predicate:3,UMLS:C0267596,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:91398,predicate:2,MONDO:0005061,CHEBI:6706,predicate:2,MONDO:0004985,-17.648696899414062
model_260.pt,CHEBI:28838,predicate:3,HP:0000217,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:81579,predicate:3,HP:0000969,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,UNII:83G67E21XI,predicate:2,MONDO:0012725,CHEBI:6706,predicate:2,MONDO:0004985,-39.08200454711914
model_260.pt,CHEBI:175901,predicate:0,MONDO:0004982,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:28790,predicate:0,MONDO:0001673,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:17833,predicate:2,MONDO:0005369,CHEBI:6706,predicate:2,MONDO:0004985,15.556877136230469
model_260.pt,CHEBI:63605,predicate:1,MONDO:0005071,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:6809,predicate:0,HP:0001714,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8028,predicate:0,MONDO:0001584,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,UNII:90ZX3Q3FR7,predicate:0,MONDO:0004781,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:47898,predicate:1,MONDO:0004980,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:59173,predicate:3,HP:0012251,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,HMDB:HMDB0083799,predicate:4,MONDO:0010543,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:28689,predicate:0,MONDO:0005618,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:31368,predicate:2,MONDO:0000265,CHEBI:6706,predicate:2,MONDO:0004985,68.99404907226562
model_260.pt,CHEBI:16856,predicate:2,HP:0200123,CHEBI:6706,predicate:2,MONDO:0004985,-4.1077985763549805
model_260.pt,CHEBI:9241,predicate:3,MONDO:0001382,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:31526,predicate:3,HP:0000741,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,PUBCHEM.COMPOUND:11682007,predicate:2,HP:0012534,CHEBI:6706,predicate:2,MONDO:0004985,-67.22264862060547
model_260.pt,PUBCHEM.COMPOUND:157010069,predicate:0,HP:0004308,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:2453,predicate:0,HP:0001410,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:7963,predicate:0,MONDO:0006032,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,UNII:S7V92P67HO,predicate:2,MONDO:0015760,CHEBI:6706,predicate:2,MONDO:0004985,-18.826351165771484
model_260.pt,CHEBI:2639,predicate:2,MONDO:0024879,CHEBI:6706,predicate:2,MONDO:0004985,45.525211334228516
model_260.pt,CHEBI:7936,predicate:3,MONDO:0005009,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:4026,predicate:2,MONDO:0043287,CHEBI:6706,predicate:2,MONDO:0004985,-34.99370193481445
model_260.pt,DRUGBANK:DB15753,predicate:2,MONDO:0008538,CHEBI:6706,predicate:2,MONDO:0004985,12.69386100769043
model_260.pt,CHEBI:28689,predicate:2,MONDO:0006513,CHEBI:6706,predicate:2,MONDO:0004985,11.452224731445312
model_260.pt,DRUGBANK:DB14999,predicate:2,MONDO:0100116,CHEBI:6706,predicate:2,MONDO:0004985,4.495705604553223
model_260.pt,CHEBI:94511,predicate:1,HP:0032155,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:5441,predicate:2,MONDO:0005150,CHEBI:6706,predicate:2,MONDO:0004985,-16.676122665405273
model_260.pt,CHEBI:175901,predicate:10,MONDO:0012817,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:32171,predicate:2,MONDO:0018097,CHEBI:6706,predicate:2,MONDO:0004985,33.328575134277344
model_260.pt,CHEBI:50692,predicate:2,MONDO:0004970,CHEBI:6706,predicate:2,MONDO:0004985,-39.09286880493164
model_260.pt,CHEBI:31456,predicate:1,MONDO:0005149,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8802,predicate:2,MONDO:0858950,CHEBI:6706,predicate:2,MONDO:0004985,-26.517417907714844
model_260.pt,CHEBI:4735,predicate:2,MONDO:0044903,CHEBI:6706,predicate:2,MONDO:0004985,55.46611022949219
model_260.pt,CHEBI:17241,predicate:2,MONDO:0002898,CHEBI:6706,predicate:2,MONDO:0004985,18.626541137695312
model_260.pt,PUBCHEM.COMPOUND:588214,predicate:2,UMLS:C0262593,CHEBI:6706,predicate:2,MONDO:0004985,78.8593521118164
model_260.pt,CHEBI:28901,predicate:2,MONDO:0005575,CHEBI:6706,predicate:2,MONDO:0004985,-32.95225524902344
model_260.pt,CHEBI:37117,predicate:3,UMLS:C4324724,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:9654,predicate:0,MONDO:0001160,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8232,predicate:2,MONDO:0024313,CHEBI:6706,predicate:2,MONDO:0004985,14.612992286682129
model_260.pt,UNII:8O74K609HN,predicate:2,MONDO:0005010,CHEBI:6706,predicate:2,MONDO:0004985,-32.629791259765625
model_260.pt,CHEBI:32315,predicate:3,UMLS:C1504424,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:18358,predicate:0,MONDO:0006596,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8361,predicate:3,MONDO:0005391,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:61049,predicate:2,MONDO:0005388,CHEBI:6706,predicate:2,MONDO:0004985,-21.989011764526367
model_260.pt,CHEBI:75991,predicate:1,HP:0011123,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:50742,predicate:1,MONDO:0004995,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:133833,predicate:2,HP:0025169,CHEBI:6706,predicate:2,MONDO:0004985,-139.36447143554688
model_260.pt,MESH:C005152,predicate:2,MONDO:0021698,CHEBI:6706,predicate:2,MONDO:0004985,-68.34526062011719
model_260.pt,UNII:50FKX8CB2Y,predicate:0,HP:0002788,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:63112,predicate:3,MONDO:0004095,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,PUBCHEM.COMPOUND:131790571,predicate:4,MONDO:0010543,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:32184,predicate:1,MONDO:0011438,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:68329,predicate:2,HP:0001510,CHEBI:6706,predicate:2,MONDO:0004985,-27.86853790283203
model_260.pt,CHEBI:27958,predicate:7,CHEBI:35703,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:4875,predicate:2,MONDO:0002529,CHEBI:6706,predicate:2,MONDO:0004985,30.115690231323242
model_260.pt,CHEBI:30853,predicate:0,HP:0000969,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:38824,predicate:14,MONDO:0005372,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:7459,predicate:0,HP:0002045,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,PUBCHEM.COMPOUND:131786948,predicate:4,MONDO:0010543,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8228,predicate:0,MONDO:0002100,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,UNII:4EQZ6YO2HI,predicate:3,HP:0001662,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:9943,predicate:3,UMLS:C0151500,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,UNII:M0Q7802G2B,predicate:0,MONDO:0016532,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:51799,predicate:2,MONDO:0005136,CHEBI:6706,predicate:2,MONDO:0004985,-23.082740783691406
model_260.pt,CHEBI:3127,predicate:3,UMLS:C0743862,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:6076,predicate:1,HP:0002329,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:31547,predicate:2,MONDO:0000816,CHEBI:6706,predicate:2,MONDO:0004985,-87.23643493652344
model_260.pt,CHEBI:177504,predicate:2,HP:0002140,CHEBI:6706,predicate:2,MONDO:0004985,-9.812620162963867
model_260.pt,CHEBI:16709,predicate:2,MONDO:0015194,CHEBI:6706,predicate:2,MONDO:0004985,9.296570777893066
model_260.pt,CHEBI:9927,predicate:3,UMLS:C1321686,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:9421,predicate:10,UMLS:C0276085,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,HP:0410055,predicate:14,CHEBI:17113,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:2904,predicate:3,UMLS:C0549475,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:131848,predicate:7,CHEBI:22333,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:72296,predicate:1,UMLS:C3203457,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:3568,predicate:1,MONDO:0002884,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:12777,predicate:2,MONDO:0008487,CHEBI:6706,predicate:2,MONDO:0004985,-4.417746543884277
model_260.pt,CHEBI:17833,predicate:6,UMLS:C0549398,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:41423,predicate:3,UMLS:C0854326,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:9249,predicate:2,MONDO:0019623,CHEBI:6706,predicate:2,MONDO:0004985,25.21164894104004
model_260.pt,CHEBI:12777,predicate:3,MONDO:0004335,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:16714,predicate:5,HP:0001944,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:156291,predicate:7,CHEBI:35610,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:90943,predicate:0,HP:0001824,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:17076,predicate:2,MONDO:0009061,CHEBI:6706,predicate:2,MONDO:0004985,-41.911376953125
model_260.pt,CHEBI:72564,predicate:2,MONDO:0858956,CHEBI:6706,predicate:2,MONDO:0004985,-5.157934665679932
model_260.pt,CHEBI:69478,predicate:3,UMLS:C1306577,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:134991,predicate:1,MONDO:0018546,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:25351,predicate:2,MONDO:0005233,CHEBI:6706,predicate:2,MONDO:0004985,9.985167503356934
model_260.pt,CHEBI:3766,predicate:0,HP:0002240,CHEBI:6706,predicate:2,MONDO:0004985,0.0
model_260.pt,CHEBI:8024,predicate:2,MONDO:0043510,CHEBI:6706,predicate:2,MONDO:0004985,20.912059783935547
model_260.pt,CHEBI:28077,predicate:0,MONDO:0005244,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:8077,predicate:2,MONDO:0004994,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,UNII:YI437801BE,predicate:2,MONDO:0001056,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:2549,predicate:3,UMLS:C0267596,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:91398,predicate:2,MONDO:0005061,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:28838,predicate:3,HP:0000217,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:81579,predicate:3,HP:0000969,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,UNII:83G67E21XI,predicate:2,MONDO:0012725,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:175901,predicate:0,MONDO:0004982,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:28790,predicate:0,MONDO:0001673,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:17833,predicate:2,MONDO:0005369,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:63605,predicate:1,MONDO:0005071,CHEBI:3437,predicate:1,MONDO:0001358,23.550575256347656
model_260.pt,CHEBI:6809,predicate:0,HP:0001714,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:8028,predicate:0,MONDO:0001584,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,UNII:90ZX3Q3FR7,predicate:0,MONDO:0004781,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:47898,predicate:1,MONDO:0004980,CHEBI:3437,predicate:1,MONDO:0001358,32.58882141113281
model_260.pt,CHEBI:59173,predicate:3,HP:0012251,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,HMDB:HMDB0083799,predicate:4,MONDO:0010543,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:28689,predicate:0,MONDO:0005618,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:31368,predicate:2,MONDO:0000265,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:16856,predicate:2,HP:0200123,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:9241,predicate:3,MONDO:0001382,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:31526,predicate:3,HP:0000741,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,PUBCHEM.COMPOUND:11682007,predicate:2,HP:0012534,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,PUBCHEM.COMPOUND:157010069,predicate:0,HP:0004308,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:2453,predicate:0,HP:0001410,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:7963,predicate:0,MONDO:0006032,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,UNII:S7V92P67HO,predicate:2,MONDO:0015760,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:2639,predicate:2,MONDO:0024879,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:7936,predicate:3,MONDO:0005009,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:4026,predicate:2,MONDO:0043287,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,DRUGBANK:DB15753,predicate:2,MONDO:0008538,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:28689,predicate:2,MONDO:0006513,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,DRUGBANK:DB14999,predicate:2,MONDO:0100116,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:94511,predicate:1,HP:0032155,CHEBI:3437,predicate:1,MONDO:0001358,65.54234313964844
model_260.pt,CHEBI:5441,predicate:2,MONDO:0005150,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:175901,predicate:10,MONDO:0012817,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:32171,predicate:2,MONDO:0018097,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:50692,predicate:2,MONDO:0004970,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:31456,predicate:1,MONDO:0005149,CHEBI:3437,predicate:1,MONDO:0001358,36.0803108215332
model_260.pt,CHEBI:8802,predicate:2,MONDO:0858950,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:4735,predicate:2,MONDO:0044903,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:17241,predicate:2,MONDO:0002898,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,PUBCHEM.COMPOUND:588214,predicate:2,UMLS:C0262593,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:28901,predicate:2,MONDO:0005575,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:37117,predicate:3,UMLS:C4324724,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:9654,predicate:0,MONDO:0001160,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:8232,predicate:2,MONDO:0024313,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,UNII:8O74K609HN,predicate:2,MONDO:0005010,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:32315,predicate:3,UMLS:C1504424,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:18358,predicate:0,MONDO:0006596,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:8361,predicate:3,MONDO:0005391,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:61049,predicate:2,MONDO:0005388,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:75991,predicate:1,HP:0011123,CHEBI:3437,predicate:1,MONDO:0001358,-41.93504333496094
model_260.pt,CHEBI:50742,predicate:1,MONDO:0004995,CHEBI:3437,predicate:1,MONDO:0001358,2.4912681579589844
model_260.pt,CHEBI:133833,predicate:2,HP:0025169,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,MESH:C005152,predicate:2,MONDO:0021698,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,UNII:50FKX8CB2Y,predicate:0,HP:0002788,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:63112,predicate:3,MONDO:0004095,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,PUBCHEM.COMPOUND:131790571,predicate:4,MONDO:0010543,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:32184,predicate:1,MONDO:0011438,CHEBI:3437,predicate:1,MONDO:0001358,-42.191436767578125
model_260.pt,CHEBI:68329,predicate:2,HP:0001510,CHEBI:3437,predicate:1,MONDO:0001358,0.0
model_260.pt,CHEBI:27958,predicate:7,CHEBI:35703,CHEBI:3437,predicate:1,MONDO:0001358,0.0
